,tweet,date
2868,RT @Aron_Alvarez: I'm gonna be fucked next week for school...😳,2012-04-05 11:01:59
2869,nice to nice to know yaaaa,2012-04-05 11:01:48
2870,when home is the last place you wanna be,2012-04-05 10:30:41
2871,low end theory,2012-04-05 07:45:24
2872,"""@liaomelody: 2012 so far is the year of fuck ups""",2012-04-05 03:02:34
2873,"i was so excited to get off work, but once i finally get home.. erreone stops responding..... #lifeisahype",2012-04-05 02:58:59
2874,WOOOHOOO,2012-04-05 01:59:57
2875,"runnin outta words to say, so i'll just nodd and say okay",2012-04-04 23:28:16
2876,always gotta go to work on the prettiest days,2012-04-04 22:19:44
2877,trying to be excited,2012-04-04 22:02:13
2878,BC sounds fuckin good right now,2012-04-04 20:47:31
2879,this loneliness is killing me...,2012-04-04 20:38:13
2880,1 mo hour till i can eaattt #hungry,2012-04-04 20:08:46
2881,what have i become,2012-04-04 19:18:18
2882,fuckin up errethang,2012-04-04 19:08:34
2883,not giving a fuck is an accomplishment right now LOL,2012-04-04 00:09:27
2884,shopping makes me sad,2012-04-03 21:32:02
2885,FUUUUUUUCCCKKK WHYYYY,2012-04-03 13:28:57
2886,RT @Tyga: Niggas ain't loyal.hoes is unfaithful ya family ungrateful and everybody saw you. Ain't that sum shit.,2012-04-03 13:27:18
2887,sigh can't save money for shit,2012-04-03 01:47:19
2888,holy shit can i just get off work already,2012-04-02 23:57:06
2889,holy shit can i get any more bored,2012-04-02 23:56:22
2890,I'm so boring! why!,2012-04-02 22:05:18
2891,minute naps ftw,2012-04-02 21:57:45
2892,"time is runnin out, please dont baby wait~",2012-04-02 16:20:33
2893,thiiss is the way i live,2012-04-02 14:59:38
2894,i stack my monay lay low and chilll,2012-04-02 14:59:25
2895,fuuyujcvjkkkkk i have work tomorrow,2012-04-02 09:36:20
2896,Fuck blurry blurry blueberry @higashidakelly,2012-04-02 09:03:18
2897,Robobobobobo sorry I'm gay,2012-04-02 07:01:18
2898,This is spring break :D,2012-04-02 07:00:40
2899,Hit me :),2012-04-02 05:21:01
2900,I hate flakers but I always flake #imahoe,2012-04-02 00:59:57
2901,Sigh no b but atleast I got papers,2012-04-01 23:49:30
2902,spring break kickin it widda good start,2012-04-01 23:09:38
2903,Home from camping bitches,2012-04-01 22:09:35
2904,I love josh's rv! http://t.co/FANTNVHe,2012-03-31 03:57:36
2905,Wtf always tryna help niggas out and then i get doubted and disrespected. Never again,2012-03-30 06:55:36
2906,Wtf I don't trust people who don't trust me,2012-03-30 06:51:24
2907,Hehehrhe http://t.co/kcdiXiJZ,2012-03-29 21:06:36
2908,Found a laser in my pen wooooot today is a good day,2012-03-29 20:07:18
2909,are you perspiring from the irony~~~,2012-03-29 07:43:56
2910,@adautojason :DDD,2012-03-29 07:41:55
2911,@MiyamotoJared WOW thx 4 hittin me up,2012-03-29 07:40:28
2912,Nympho is playing and Tina just asked me if it was by coldplay.. I don't even know what to say,2012-03-29 07:37:26
2913,i havent even.. started reading beloved,2012-03-29 06:31:50
2914,nights like these are when i miss sheldon the most..,2012-03-29 06:08:24
2915,@janellebunny HELL YEAAHH,2012-03-29 01:59:34
2916,Ma nose be bloody,2012-03-28 23:03:34
2917,@CrystalJLeee nigga i believe in ya!!,2012-03-28 22:16:52
2918,And they still wonderin why i aint eating like I used to ova here at new cap,2012-03-28 20:08:21
2919,My fam sees me as da girl who cried wolf whenever i tell them I'm sick,2012-03-28 20:05:37
2920,love lost by temper trap just breaks my heart and then pieces it back together again,2012-03-28 08:43:12
2921,"""you change like night and day""",2012-03-28 07:29:02
2922,@higashidakelly LOL wait foreals?? T_T,2012-03-28 06:43:25
2923,only for a little bit~,2012-03-28 05:31:51
2924,@adautojason it make u bitchy itchy,2012-03-28 05:23:37
2925,dunno how to act human sometimes,2012-03-28 05:08:38
2926,#ElementarySchoolMemories throwing up on @SUPkathleen and giving her chicken pots in the 2nd grade #swag,2012-03-28 04:57:41
2927,WOOT THANKS @higashidakelly FOR FINDING MY PHONE!!,2012-03-28 04:27:01
2928,what if it was all a dream.. that would have been easier,2012-03-27 09:37:56
2929,gag,2012-03-27 08:21:59
2930,STRAIGHT UP FUTILE,2012-03-27 04:58:15
2931,needa get my car cleaned ASAP,2012-03-27 04:45:45
2932,everything is alright :D,2012-03-27 04:26:17
2933,@HuiHinson me too..,2012-03-27 04:20:46
2934,@janellebunny haha noo im just gna stay phoneless for now,2012-03-27 04:10:29
2935,@janellebunny yeah but i dunno where LOL,2012-03-27 00:56:09
2936,@janellebunny i lost it over the weekend =[,2012-03-27 00:49:09
2937,@carolinekrap LOL SORRY i was driving home -_-,2012-03-27 00:48:47
2938,been waiting in the car for an hour..,2012-03-27 00:11:35
2939,damn phoneless = loneliness #whereeveryoneat?,2012-03-26 23:39:39
2940,sick tired and restless.. mama fix me up some leen please,2012-03-26 08:53:24
2941,on dat soul cali 5 grind #killalldamalfestedbitches,2012-03-26 08:35:51
2942,freezing nigga i be freezing,2012-03-26 01:29:30
2943,4 more hours,2012-03-25 22:12:56
2944,@isabeldim everyone &lt;3s you,2012-03-25 22:05:29
2945,sigh hope it didnt smell,2012-03-25 21:56:38
2946,caught a cold :[,2012-03-25 20:52:25
2947,fuhh shoulda hung up when i first heard the accent.. this call is taking forever =[,2012-03-25 20:02:45
2948,its gna be a long day w/o my fone...,2012-03-25 19:03:48
2949,here comes da rain,2012-03-25 18:42:49
2950,"it might not get better today, but it cant get shittier ^_^",2012-03-25 16:59:50
2951,still a lil bit blurry o_o,2012-03-25 16:22:03
2952,always a mess.. there's always a mess.. pick a mess any mess,2012-03-25 04:18:33
2953,Why does everything have to zoom past us..,2012-03-25 04:14:32
2954,This is great,2012-03-25 01:20:03
2955,Wow why,2012-03-24 18:20:59
2956,Can't wait to shower,2012-03-24 18:13:50
2957,@roykooch it starts at 820..,2012-03-24 15:05:58
2958,Fuhh where my keys at?!!,2012-03-24 15:04:51
2959,Yum,2012-03-24 09:40:05
2960,So unlucky holy fuck,2012-03-24 08:12:51
2961,Desperate times comes for desperate measures,2012-03-24 08:05:58
2962,I found it!! I think,2012-03-24 05:19:28
2963,Dude it was too hard but now its too easy.,2012-03-24 05:18:53
2964,give me strength,2012-03-23 23:09:53
2965,It's the cycle of fuckery,2012-03-22 23:46:14
2966,Silent treatment.. or am I just trippin,2012-03-22 23:37:19
2967,Immma ruiner,2012-03-22 23:09:55
2968,Sigh,2012-03-22 23:09:30
2969,"RT @niggerquagmire: anything said between you &amp; me , will be kept between you &amp; me .",2012-03-22 22:29:50
2970,@carolinekrap congrats!,2012-03-22 22:28:32
2971,My butthole is a bit itchy..,2012-03-22 04:04:25
2972,Wooot otw to see temper trap w/ @adautojason,2012-03-22 02:39:01
2973,@higashidakelly wooow -_-,2012-03-21 22:39:49
2974,"""@SUPkathleen: I swear getting cornered by Mr. Goossens &amp; him telling me his life story 😒😒😒😒"" dude me tooo",2012-03-21 18:38:41
2975,Hungry hungry,2012-03-21 02:27:59
2976,Who am I kidding,2012-03-21 00:49:25
2977,@janellebunny CONGRADULATIONS! :D,2012-03-20 20:12:02
2978,soooo booooorrrrreeeedddddddd,2012-03-20 16:20:44
2979,Pussy ass hoe niggas!,2012-03-20 05:04:47
2980,It's hard to see the light when darkness is curb stomping you like a mother fucker,2012-03-20 04:05:49
2981,What's the point of life.. what's the point of showering,2012-03-20 03:47:31
2982,what has my life come to,2012-03-20 01:53:36
2983,@carolinekrap :(,2012-03-19 23:41:09
2984,@carolinekrap I have till April 15 to determine my death,2012-03-19 23:37:18
2985,@carolinekrap too late :'),2012-03-19 23:29:07
2986,time to kill myself :D,2012-03-19 23:08:29
2987,Please.. why can't she stfu when she knows I'm trying to finish my fucking lit device,2012-03-19 18:57:42
2988,Finally made a portal to see my rejection :(,2012-03-19 03:54:11
2989,Still hurts to let you go http://t.co/tvas6TFc,2012-03-19 03:16:48
2990,Ready to dipppp,2012-03-19 02:07:00
2991,Always sad over the wrong things,2012-03-18 23:11:11
2992,I see you but you're blinded,2012-03-18 22:52:42
2993,Why shit happens.. i dunno,2012-03-18 20:44:52
2994,Back to square1. #fucklife,2012-03-18 20:29:24
2995,Ugh when did this become so complicated,2012-03-18 20:23:03
2996,strait chillin,2012-03-17 21:43:33
2997,@janellebunny yuppp :),2012-03-17 21:17:55
2998,@janellebunny yeah haha if I find $$,2012-03-17 20:12:43
2999,"""@burandone14: #iUsedToLikeYouBut You turned into a pot head.""",2012-03-17 19:05:18
3000,Don't know how to feel so I will remain blank,2012-03-17 17:42:37
3001,the pain realizing your baby's gone in the morning =[,2012-03-17 17:27:49
3002,@CrystalJLeee sorry =[,2012-03-17 17:24:33
3003,Too much too much,2012-03-17 01:33:41
3004,Fat af,2012-03-16 05:14:04
3005,#crazy,2012-03-16 04:24:58
3006,#painful,2012-03-16 04:11:59
3007,I hate taking craps at school,2012-03-15 18:18:55
3008,Ohhh noooo forgot to wake up early to do English hw,2012-03-15 14:12:37
3009,lol hookah aint shit,2012-03-15 07:40:45
3010,@CrystalJLeee LOL wth i just saw this.. but i came thru man.. i came thru,2012-03-15 07:14:18
3011,Pussy ass reps don't know how to handle so they gotta hide behind their supervisor,2012-03-15 02:22:39
3012,Don't drop dat dun dun dun,2012-03-15 02:21:31
3013,@CrystalJLeee get back in the cave and watch BB,2012-03-15 02:12:42
3014,@_Sam_Rubio_ you mean.. creepy to death,2012-03-15 01:53:49
3015,"@jiyoungghan @_Sam_Rubio_ @CrystalJLeee W TFFF LOL sexual harassment could be anything.. ""she look like a hoe""",2012-03-15 01:44:43
3016,@_Sam_Rubio_ he was awesome doe!,2012-03-15 01:12:00
3017,Feelin so unlucky this week,2012-03-14 23:33:10
3018,Life,2012-03-14 19:50:39
3019,Goodbye,2012-03-14 19:50:16
3020,Getting soo fat ahhhhhhhh,2012-03-14 01:50:42
3021,Fuck walnut high why did I even bother coming,2012-03-12 15:44:43
3022,just woke up thinking it was still early... sigh my internal alarm clock has failed me,2012-03-12 14:50:58
3023,Confused as to y the ticket camera flashed me when I turned left when it was green....,2012-03-12 02:48:53
3024,Awkward situations just love to follow me,2012-03-12 02:09:50
3025,It changed for the worse http://t.co/qpu8LBmi,2012-03-12 01:59:21
3026,"RT @itsWillyFerrell: 1990: I like big butts and I cannot lie!
2005: booty booty booty booty rockin' everywhere!
2012: ass, ass, ass, ass ...",2012-03-11 23:46:35
3027,Its a lonely lonely life,2012-03-11 21:07:30
3028,Best thing about working alone is not having to explain the farts,2012-03-11 19:13:36
3029,@CrystalJLeee dude i want one.. but I gotta wait a couple of weeks :(,2012-03-11 19:08:13
3030,Its been months since I used my camera.. I keep forgetting to record memories,2012-03-11 18:42:55
3031,Exhausted.. shoooot,2012-03-11 10:17:27
3032,Why must life do this to me.. WHYY,2012-03-11 05:06:44
3033,Erdfffffffguhhhh ugdsg kg dashjn,2012-03-11 05:04:39
3034,Fuhhhhh left some good shit at the beach wtffff,2012-03-11 05:03:57
3035,To da beach!,2012-03-11 01:26:38
3036,Cause religious party people yolo the hardest,2012-03-10 21:33:30
3037,i have 5 dollas in my checking account.. #backtowork,2012-03-10 20:18:27
3038,Drummer from vampire weekend &lt;3,2012-03-09 06:26:33
3039,All day damn okay,2012-03-09 06:17:01
3040,Fuuuuccckkeeddd up,2012-03-09 04:10:39
3041,Why am I eating at hometown buffet :(,2012-03-09 01:35:47
3042,YAY black subs are the best!,2012-03-08 17:46:13
3043,Yay finally a black sub,2012-03-08 17:42:46
3044,Sighhh I want dat yellow bone from da pharmacy #cuteassnigga,2012-03-08 07:15:44
3045,"""fasho shawtay"" lol I aint even short",2012-03-08 07:10:46
3046,@carolinekrap I know where you at,2012-03-08 03:50:06
3047,@janellebunny haha @carolinekrap,2012-03-08 03:35:34
3048,@janellebunny til I get to go home LOL,2012-03-08 03:25:07
3049,JUAN MO HOWAAA,2012-03-08 03:02:18
3050,All you care about is who be lookin like a hoe and who you better than,2012-03-08 02:58:34
3051,"""@HuffingtonPost: Miley Cyrus responds to Twitter attack for 'Forget Jesus' tweet http://t.co/l7D49hnY"" atleast she got an opinion",2012-03-08 02:52:22
3052,Why must my hair be extra dry today,2012-03-08 02:41:55
3053,3 more hours!,2012-03-08 00:58:44
3054,Shakey voice shake me wake me,2012-03-08 00:45:17
3055,"Mind just numb, not yet dumb",2012-03-08 00:39:35
3056,Me creepy jeepy,2012-03-08 00:05:10
3057,"Fuck you ""rayanne"" from tmobile",2012-03-07 22:35:19
3058,Already heated within 10 minutes &gt;=o,2012-03-07 22:11:08
3059,@Lumingy9 just lit my hair on fire ...,2012-03-07 20:27:57
3060,Morning results from last nights dinner..,2012-03-06 15:06:41
3061,Fresh outta da showa LOL,2012-03-05 23:51:02
3062,Going platinum niggas,2012-03-05 05:15:34
3063,Hw or happiness? Can't choose :(,2012-03-05 02:18:22
3064,Yay!!!,2012-03-05 01:44:34
3065,So. .. sore,2012-03-04 20:52:28
3066,Why can't it be 7pm already?,2012-03-04 20:07:24
3067,Lookin like a fiend today :(,2012-03-04 19:47:59
3068,What a rough morning,2012-03-04 19:16:25
3069,Ughhhhhh,2012-03-04 18:41:20
3070,Wtf,2012-03-04 05:22:33
3071,Snow boarding today was embarrassing af.. but fun! Happy bday @adautojason !!!,2012-03-04 03:15:53
3072,Taking a nervous shit before I eat some more of it today,2012-03-03 16:46:24
3073,Ahhh Fridays,2012-03-03 01:49:59
3074,@adautojason your bf did great!,2012-03-02 18:53:23
3075,LOL this is awesome,2012-03-02 18:51:34
3076,Fuhh.. 12 hour nap,2012-03-02 13:45:33
3077,I am currently in the process of yolo-ing at home .....,2012-03-01 21:14:49
3078,@burandone14 f uuuhh youu,2012-03-01 08:28:41
3079,Sike :( I have an oral tomorrow,2012-03-01 08:09:32
3080,Over capacity wtf I still aint goin to school tomorrow even if I don't go dland,2012-03-01 08:06:56
3081,Fuuuuhhhhhhhh ballin our way to dland,2012-03-01 06:59:13
3082,9gag is easier to stealth scroll through than reddit,2012-03-01 03:19:45
3083,@gelomunster and all shootin some bball outside of school,2012-03-01 03:18:17
3084,Wtf just an hour?,2012-03-01 01:08:16
3085,Too many grammatical errors flowin out of me right now like it even make no sense,2012-03-01 00:53:56
3086,Working -_-,2012-03-01 00:19:05
3087,Fuuuuuhhhhhkkk work in 30 minutes nooooooo,2012-02-29 22:40:27
3088,"Momma thinks my cold sweats are from a fever. She treats me so well, I never wanna leave her",2012-02-29 05:24:47
3089,Ugh I feel so unhealthy,2012-02-29 05:00:36
3090,"Anthony: ""Yo mom packs it fat, dawg!""",2012-02-28 19:23:52
3091,Fuhhhhhh,2012-02-28 15:09:14
3092,"RT @itsWillyFerrell: Boob is the perfect word!
B = Aerial view of them.
oo = Front view of them.
b = Side view of them.",2012-02-27 19:45:37
3093,Randomly looking at the mirror and realizing I did my brows too dark... #holga,2012-02-27 19:12:47
3094,I hate this,2012-02-27 15:02:45
3095,HAHAHAHAH,2012-02-27 11:05:10
3096,never underestimate the mexicans cause they still work,2012-02-27 09:42:06
3097,"It's like no matter the effort, nothing changes! Everything falls back to the same mess because no one else gives a fuck",2012-02-27 07:29:44
3098,Hold yourself together you pussy ass bitch!,2012-02-27 07:27:59
3099,"Wtf accidentally told a customer ""alright fasho""",2012-02-27 02:34:47
3100,What's the point of arguing when I already know the answer... oh yeah its my job #fml,2012-02-27 01:49:01
3101,Empty. Just empty..,2012-02-27 01:18:44
3102,Does anyone have a heart of darkness for sale? I need one by tomorrow!,2012-02-26 23:41:13
3103,Blurry vision but a clear head,2012-02-26 23:35:33
3104,My diet must start tomorrow!!,2012-02-26 21:11:18
3105,Feels like I haven't made it pass 8 o'clock in a week #whatislife,2012-02-26 20:42:07
3106,"Customer care rep: ""Ill just transfer you to someone else who will tell you the same thing""",2012-02-26 20:10:51
3107,I need to stop ko every night..,2012-02-26 19:26:24
3108,Another Sunday..,2012-02-26 19:13:34
3109,@janellebunny puente LOL I'm good now though,2012-02-25 23:59:04
3110,"Wow lost at the mall bc my sister and cousin took my keys, disappeared and they never bring their phones",2012-02-25 22:05:37
3111,Periods just ruin everything!!!,2012-02-25 17:02:04
3112,Damnnnnnmmmmmmmnmmnnmnnn,2012-02-23 04:20:47
3113,The lonely loner,2012-02-23 04:02:00
3114,"""@HuffingtonPost: New disturbing YouTube trend goes viral http://t.co/mJaB1ngE"" lol",2012-02-23 03:41:01
